@STVEHA,-673.062,-140.229,-0.931,2.191,-674.674,-138.063,1,-677.253,-132.503,-679.259,-133.996,0,-676.287,-135.898,True,0,1.5,-2.70000027e-07,-672.166399266,-141.432272161,-673.95787255,-139.025900729,52.39811067640625,7.682724322165452,@END
@STVEHA,-675.905,-136.798,-0.872,2.223,-677.642,-134.731,1,-680.545,-129.333,-682.459,-130.941,0,-679.378,-132.664,True,0,1.5,-2.70000027e-07,-674.940314511,-137.946947853,-676.869937614,-135.649872609,52.398141045691425,7.682681630678475,@END
@STVEHA,-678.692,-133.554,-0.865,2.133,-680.443,-131.498,1,-683.384,-126.122,-685.287,-127.743,0,-682.194,-129.443,True,0,1.5,-2.70000027e-07,-677.719552032,-134.695904696,-679.664763053,-132.412014575,52.398169750333906,7.682639811208795,@END
@STVEHA,-681.344,-130.241,-0.891,2.080,-683.041,-128.141,1,-685.841,-122.689,-687.785,-124.261,0,-684.739,-126.042,True,0,1.5,-2.70000027e-07,-680.40059209,-131.407268895,-682.286818859,-129.074427586,52.39819909426902,7.682599964017599,@END
@STVEHA,-683.971,-126.907,-0.907,2.153,-685.635,-124.780,1,-688.347,-119.284,-690.316,-120.825,0,-687.299,-122.654,True,0,1.5,-2.70000027e-07,-683.047224087,-128.088460047,-684.895742833,-125.725627331,52.39822862807234,7.682560460495039,@END
@STVEHA,-686.731,-123.529,-0.890,2.184,-688.431,-121.431,1,-691.236,-115.982,-693.178,-117.555,0,-690.131,-119.333,True,0,1.5,-2.70000027e-07,-685.787113208,-124.694110302,-687.675819574,-122.36327606,52.39825854058851,7.682519002450482,@END
@STVEHA,-689.522,-120.249,-0.857,2.139,-691.289,-118.208,1,-694.273,-112.854,-696.163,-114.491,0,-693.057,-116.167,True,0,1.5,-2.70000027e-07,-688.539771603,-121.382777895,-690.503679807,-119.114945325,52.39828756264592,7.682477125863059,@END
@STVEHA,-692.317,-116.975,-0.877,2.234,-694.043,-114.898,1,-696.919,-109.487,-698.841,-111.086,0,-695.769,-112.822,True,0,1.5,-2.70000027e-07,-691.358003385,-118.128066183,-693.275748257,-115.821064968,52.398316534133755,7.682435178840015,@END
@STVEHA,-695.138,-113.611,-0.872,2.169,-696.876,-111.544,1,-699.778,-106.146,-701.692,-107.754,0,-698.614,-109.478,True,0,1.5,-2.70000027e-07,-694.17311957,-114.758757634,-696.103862682,-112.462623702,52.398346306403674,7.6823928189118185,@END
@STVEHA,-697.991,-110.383,-0.862,2.107,-699.749,-108.333,1,-702.705,-102.965,-704.603,-104.592,0,-701.507,-106.284,True,0,1.5,-2.70000027e-07,-697.014691248,-111.52100035,-698.967979306,-109.244014236,52.398374853951665,7.682350036400098,@END
