CMDLINE .\cereagisenv\Scripts\streamlit.exe run app.py --server.port 8509
MEM 136.664062 1772295413.5405
MEM 138.023438 1772295413.7553
MEM 138.527344 1772295413.9705
MEM 138.898438 1772295414.1859
MEM 139.273438 1772295414.4020
MEM 139.777344 1772295414.6170
MEM 141.316406 1772295414.8318
MEM 141.625000 1772295415.0470
MEM 141.910156 1772295415.2614
MEM 143.324219 1772295415.4753
MEM 146.894531 1772295415.6906
MEM 147.257812 1772295415.9060
MEM 147.269531 1772295416.1224
MEM 147.296875 1772295416.3387
MEM 147.355469 1772295416.5549
MEM 147.398438 1772295416.7700
MEM 147.449219 1772295416.9853
MEM 147.578125 1772295417.2002
MEM 147.609375 1772295417.4152
MEM 147.625000 1772295417.6307
MEM 147.648438 1772295417.8457
MEM 147.660156 1772295418.0604
MEM 147.675781 1772295418.2751
MEM 147.687500 1772295418.4903
MEM 147.695312 1772295418.7065
MEM 147.714844 1772295418.9219
MEM 147.730469 1772295419.1365
MEM 147.742188 1772295419.3526
MEM 147.753906 1772295419.5680
MEM 147.769531 1772295419.7841
MEM 147.789062 1772295420.0002
MEM 147.792969 1772295420.2164
MEM 147.859375 1772295420.4324
MEM 147.863281 1772295420.6484
MEM 147.863281 1772295420.8636
MEM 147.863281 1772295421.0798
MEM 147.871094 1772295421.2957
MEM 147.878906 1772295421.5111
MEM 147.894531 1772295421.7260
MEM 147.910156 1772295421.9417
MEM 147.925781 1772295422.1571
MEM 147.937500 1772295422.3729
MEM 147.949219 1772295422.5887
MEM 148.121094 1772295422.8050
MEM 148.843750 1772295423.0207
MEM 148.933594 1772295423.2360
MEM 149.925781 1772295423.4509
MEM 150.386719 1772295423.6690
MEM 150.671875 1772295423.8836
MEM 150.878906 1772295424.0979
MEM 151.308594 1772295424.3129
MEM 151.777344 1772295424.5287
MEM 152.570312 1772295424.7445
MEM 153.214844 1772295424.9585
MEM 154.109375 1772295425.1738
MEM 155.851562 1772295425.3902
MEM 158.187500 1772295425.6059
MEM 158.812500 1772295425.8216
MEM 158.914062 1772295426.0373
MEM 158.984375 1772295426.2524
MEM 159.269531 1772295426.4663
MEM 159.710938 1772295426.6823
MEM 159.734375 1772295426.8988
MEM 159.738281 1772295427.1153
MEM 159.742188 1772295427.3323
MEM 159.750000 1772295427.5497
MEM 159.753906 1772295427.7666
MEM 159.761719 1772295427.9818
MEM 159.796875 1772295428.1982
MEM 159.804688 1772295428.4161
MEM 159.808594 1772295428.6328
MEM 159.812500 1772295428.8488
MEM 159.816406 1772295429.0647
MEM 159.820312 1772295429.2819
MEM 159.824219 1772295429.4984
MEM 159.828125 1772295429.7140
MEM 159.835938 1772295429.9323
MEM 159.839844 1772295430.1491
MEM 159.843750 1772295430.3659
MEM 159.847656 1772295430.5824
MEM 159.859375 1772295430.7986
MEM 159.867188 1772295431.0153
MEM 159.871094 1772295431.2312
MEM 159.875000 1772295431.4481
MEM 159.878906 1772295431.6637
MEM 159.878906 1772295431.8790
MEM 159.886719 1772295432.1100
MEM 159.890625 1772295432.3265
MEM 159.894531 1772295432.5421
MEM 159.894531 1772295432.7578
MEM 159.902344 1772295432.9739
MEM 159.906250 1772295433.1906
MEM 159.910156 1772295433.4073
MEM 159.910156 1772295433.6285
MEM 159.914062 1772295433.8446
MEM 159.917969 1772295434.0615
MEM 159.921875 1772295434.2775
MEM 159.929688 1772295434.4935
MEM 159.933594 1772295434.7092
MEM 159.941406 1772295434.9252
MEM 159.945312 1772295435.1409
MEM 159.949219 1772295435.3582
MEM 159.953125 1772295435.5749
MEM 159.957031 1772295435.7908
MEM 159.960938 1772295436.0068
MEM 159.964844 1772295436.2229
MEM 159.968750 1772295436.4397
MEM 159.972656 1772295436.6564
MEM 159.976562 1772295436.8718
MEM 159.980469 1772295437.0882
MEM 159.988281 1772295437.3028
MEM 159.992188 1772295437.5179
MEM 160.007812 1772295437.7320
MEM 160.015625 1772295437.9492
MEM 160.023438 1772295438.1651
MEM 160.035156 1772295438.3805
MEM 160.101562 1772295438.5960
MEM 160.414062 1772295438.8128
MEM 160.566406 1772295439.0304
MEM 160.878906 1772295439.2510
MEM 160.957031 1772295439.4655
MEM 160.695312 1772295439.6865
MEM 160.734375 1772295439.9030
MEM 160.968750 1772295440.1211
MEM 160.906250 1772295440.3381
MEM 160.906250 1772295440.5542
MEM 160.906250 1772295440.7695
MEM 160.906250 1772295440.9865
MEM 160.906250 1772295441.2017
MEM 160.906250 1772295441.4186
MEM 160.906250 1772295441.6346
MEM 160.906250 1772295441.8524
MEM 160.906250 1772295442.0694
MEM 160.906250 1772295442.2860
MEM 160.906250 1772295442.5023
MEM 160.906250 1772295442.7190
MEM 160.906250 1772295442.9357
MEM 160.906250 1772295443.1522
MEM 160.906250 1772295443.3687
MEM 160.906250 1772295443.5866
MEM 160.906250 1772295443.8021
MEM 160.906250 1772295444.0180
MEM 160.937500 1772295444.2342
MEM 161.554688 1772295444.4506
MEM 161.554688 1772295444.6668
MEM 161.554688 1772295444.8834
MEM 161.554688 1772295445.0999
MEM 161.554688 1772295445.3162
MEM 161.554688 1772295445.5325
MEM 161.554688 1772295445.7504
MEM 161.554688 1772295445.9660
MEM 161.554688 1772295446.1814
MEM 161.554688 1772295446.3990
MEM 161.554688 1772295446.6142
MEM 161.554688 1772295446.8308
MEM 161.554688 1772295447.0453
MEM 161.554688 1772295447.2606
MEM 161.554688 1772295447.4771
MEM 161.554688 1772295447.6935
MEM 161.554688 1772295447.9111
MEM 161.554688 1772295448.1283
MEM 161.710938 1772295448.3482
MEM 165.859375 1772295448.5627
MEM 171.593750 1772295448.7770
MEM 178.101562 1772295448.9934
MEM 184.429688 1772295449.2110
MEM 189.343750 1772295449.4279
MEM 193.597656 1772295449.6440
MEM 199.105469 1772295449.8643
MEM 202.332031 1772295450.0812
MEM 206.464844 1772295450.2980
MEM 210.300781 1772295450.5155
MEM 213.429688 1772295450.7339
MEM 216.437500 1772295450.9522
MEM 220.003906 1772295451.1713
MEM 223.820312 1772295451.3866
MEM 224.820312 1772295451.6022
MEM 225.886719 1772295451.8184
MEM 228.636719 1772295452.0393
MEM 231.722656 1772295452.2623
MEM 233.722656 1772295452.4779
MEM 235.414062 1772295452.6942
MEM 237.476562 1772295452.9125
MEM 238.937500 1772295453.1291
MEM 241.031250 1772295453.3469
MEM 244.066406 1772295453.5641
MEM 246.441406 1772295453.7824
MEM 249.140625 1772295454.0016
MEM 251.394531 1772295454.2209
MEM 253.707031 1772295454.4392
MEM 255.613281 1772295454.6555
MEM 257.589844 1772295454.8734
MEM 259.773438 1772295455.0898
MEM 262.656250 1772295455.3058
MEM 265.601562 1772295455.5216
MEM 269.828125 1772295455.7345
MEM 554.660156 1772295455.9497
MEM 590.238281 1772295456.1653
MEM 364.785156 1772295456.3808
MEM 367.976562 1772295456.5969
MEM 368.871094 1772295456.8106
MEM 369.792969 1772295457.0248
MEM 370.734375 1772295457.2401
MEM 370.421875 1772295457.4591
MEM 369.800781 1772295457.6773
MEM 366.515625 1772295457.8939
MEM 366.656250 1772295458.1094
MEM 368.511719 1772295458.3248
MEM 369.953125 1772295458.5416
MEM 369.316406 1772295458.7580
MEM 370.597656 1772295458.9733
MEM 371.609375 1772295459.1891
MEM 372.675781 1772295459.4043
MEM 369.937500 1772295459.6190
MEM 370.765625 1772295459.8323
MEM 371.812500 1772295460.0482
MEM 370.769531 1772295460.2635
MEM 371.660156 1772295460.4792
MEM 370.746094 1772295460.6954
MEM 370.210938 1772295460.9105
MEM 370.867188 1772295461.1263
MEM 371.699219 1772295461.3419
MEM 371.710938 1772295461.5577
MEM 371.718750 1772295461.7730
MEM 371.742188 1772295461.9885
MEM 371.742188 1772295462.2035
MEM 371.742188 1772295462.4191
MEM 473.156250 1772295462.6351
MEM 468.042969 1772295462.8517
MEM 469.011719 1772295463.0675
MEM 470.843750 1772295463.2832
MEM 470.843750 1772295463.5000
MEM 470.843750 1772295463.7158
MEM 470.847656 1772295463.9323
MEM 470.906250 1772295464.1483
MEM 472.214844 1772295464.3639
MEM 371.953125 1772295464.5787
MEM 371.957031 1772295464.7942
MEM 371.894531 1772295465.0097
MEM 371.894531 1772295465.2251
MEM 371.894531 1772295465.4410
MEM 371.894531 1772295465.6562
MEM 371.894531 1772295465.8716
MEM 371.894531 1772295466.0865
MEM 371.894531 1772295466.3029
MEM 371.894531 1772295466.5171
MEM 371.902344 1772295466.7306
MEM 371.910156 1772295466.9452
MEM 371.917969 1772295467.1603
MEM 371.925781 1772295467.3743
MEM 371.929688 1772295467.5887
MEM 371.937500 1772295467.8038
MEM 371.941406 1772295468.0196
MEM 371.949219 1772295468.2352
MEM 371.953125 1772295468.4505
MEM 371.957031 1772295468.6658
MEM 372.019531 1772295468.8814
MEM 372.019531 1772295469.0983
MEM 372.019531 1772295469.3139
MEM 372.019531 1772295469.5297
MEM 372.019531 1772295469.7457
MEM 372.019531 1772295469.9608
MEM 372.019531 1772295470.1774
MEM 372.019531 1772295470.3921
MEM 372.019531 1772295470.6067
MEM 372.019531 1772295470.8208
MEM 372.082031 1772295471.0377
MEM 372.082031 1772295471.2553
MEM 372.082031 1772295471.4719
MEM 372.082031 1772295471.6903
MEM 372.082031 1772295471.9054
MEM 372.082031 1772295472.1205
MEM 372.082031 1772295472.3355
MEM 372.082031 1772295472.5513
MEM 372.082031 1772295472.7664
MEM 372.082031 1772295472.9822
MEM 372.082031 1772295473.1977
MEM 372.238281 1772295473.4126
MEM 372.250000 1772295473.6277
MEM 372.277344 1772295473.8491
MEM 373.070312 1772295474.0693
MEM 372.015625 1772295474.2857
MEM 372.605469 1772295474.5129
MEM 372.605469 1772295474.7292
MEM 372.605469 1772295474.9460
MEM 372.605469 1772295475.1627
MEM 372.605469 1772295475.3790
MEM 372.605469 1772295475.5941
MEM 372.605469 1772295475.8111
MEM 372.605469 1772295476.0270
MEM 372.605469 1772295476.2439
MEM 372.605469 1772295476.4596
MEM 372.605469 1772295476.6742
MEM 372.605469 1772295476.8903
MEM 372.605469 1772295477.1058
MEM 372.605469 1772295477.3220
MEM 372.605469 1772295477.5374
MEM 372.605469 1772295477.7526
MEM 372.605469 1772295477.9715
MEM 372.605469 1772295478.1887
MEM 372.605469 1772295478.4037
MEM 372.605469 1772295478.6209
MEM 372.605469 1772295478.8360
MEM 372.605469 1772295479.0533
MEM 372.605469 1772295479.2698
MEM 372.605469 1772295479.4867
MEM 372.605469 1772295479.7067
MEM 372.605469 1772295479.9242
MEM 372.605469 1772295480.1432
MEM 372.605469 1772295480.3606
MEM 372.605469 1772295480.5839
MEM 372.605469 1772295480.8000
MEM 372.605469 1772295481.0159
MEM 372.605469 1772295481.2331
MEM 372.605469 1772295481.4503
MEM 372.605469 1772295481.6662
MEM 372.605469 1772295481.8814
MEM 372.605469 1772295482.0980
MEM 372.605469 1772295482.3140
MEM 372.605469 1772295482.5301
MEM 527.804688 1772295482.7458
MEM 575.691406 1772295482.9615
MEM 575.898438 1772295483.1780
MEM 474.464844 1772295483.3930
MEM 474.464844 1772295483.6092
MEM 474.234375 1772295483.8261
MEM 474.234375 1772295484.0438
MEM 474.234375 1772295484.2597
MEM 474.234375 1772295484.4734
MEM 474.234375 1772295484.6899
MEM 474.234375 1772295484.9077
MEM 474.234375 1772295485.1265
MEM 474.234375 1772295485.3434
MEM 474.234375 1772295485.5595
MEM 474.234375 1772295485.7763
MEM 474.234375 1772295485.9923
MEM 474.234375 1772295486.2102
MEM 474.234375 1772295486.4270
MEM 474.234375 1772295486.6438
MEM 474.234375 1772295486.8612
MEM 474.234375 1772295487.0773
MEM 575.738281 1772295487.2963
MEM 677.160156 1772295487.5110
MEM 677.335938 1772295487.7293
MEM 576.058594 1772295487.9454
MEM 576.058594 1772295488.1600
MEM 576.062500 1772295488.3747
MEM 576.062500 1772295488.5907
MEM 576.062500 1772295488.8067
MEM 576.062500 1772295489.0219
MEM 576.062500 1772295489.2383
MEM 576.062500 1772295489.4542
MEM 576.062500 1772295489.6715
MEM 576.062500 1772295489.8891
MEM 576.062500 1772295490.1052
MEM 576.062500 1772295490.3222
MEM 576.062500 1772295490.5391
MEM 576.062500 1772295490.7545
MEM 576.062500 1772295490.9696
MEM 692.414062 1772295491.1856
MEM 779.601562 1772295491.4030
MEM 779.687500 1772295491.6180
MEM 766.429688 1772295491.8343
MEM 678.605469 1772295492.0505
MEM 678.605469 1772295492.2661
MEM 678.335938 1772295492.4834
MEM 678.335938 1772295492.6981
MEM 678.335938 1772295492.9122
MEM 678.335938 1772295493.1270
MEM 678.335938 1772295493.3447
MEM 779.863281 1772295493.5611
MEM 881.265625 1772295493.7773
MEM 881.910156 1772295493.9941
MEM 882.593750 1772295494.2106
MEM 884.152344 1772295494.4275
MEM 782.968750 1772295494.6432
MEM 782.968750 1772295494.8595
MEM 782.968750 1772295495.0765
MEM 782.367188 1772295495.2928
MEM 782.367188 1772295495.5086
MEM 782.367188 1772295495.7242
MEM 782.367188 1772295495.9393
MEM 782.367188 1772295496.1554
MEM 782.367188 1772295496.3716
MEM 894.671875 1772295496.5897
MEM 985.808594 1772295496.8060
MEM 913.644531 1772295497.0222
MEM 884.660156 1772295497.2387
MEM 884.660156 1772295497.4553
MEM 884.367188 1772295497.6713
MEM 884.367188 1772295497.8883
MEM 884.367188 1772295498.1048
MEM 884.355469 1772295498.3206
MEM 884.355469 1772295498.5371
MEM 884.355469 1772295498.7541
MEM 884.355469 1772295498.9725
MEM 884.355469 1772295499.1897
MEM 884.355469 1772295499.4068
MEM 884.355469 1772295499.6242
MEM 884.355469 1772295499.8405
MEM 884.355469 1772295500.0581
MEM 884.355469 1772295500.2761
MEM 884.355469 1772295500.4921
MEM 884.355469 1772295500.7086
MEM 884.355469 1772295500.9248
MEM 884.355469 1772295501.1416
MEM 884.355469 1772295501.3580
MEM 884.355469 1772295501.5752
MEM 884.355469 1772295501.7912
MEM 884.355469 1772295502.0110
MEM 884.355469 1772295502.2272
MEM 884.355469 1772295502.4429
MEM 884.355469 1772295502.6596
MEM 884.355469 1772295502.8782
MEM 884.355469 1772295503.0957
MEM 884.355469 1772295503.3140
MEM 884.355469 1772295503.5309
MEM 884.355469 1772295503.7482
MEM 884.355469 1772295503.9645
MEM 884.355469 1772295504.1789
MEM 884.355469 1772295504.3988
MEM 985.886719 1772295504.6141
MEM 1087.757812 1772295504.8323
MEM 1087.785156 1772295505.0490
MEM 1088.312500 1772295505.2648
MEM 987.363281 1772295505.4816
MEM 987.371094 1772295505.6982
MEM 987.363281 1772295505.9132
MEM 987.363281 1772295506.1304
MEM 987.136719 1772295506.3461
MEM 987.136719 1772295506.5621
MEM 987.136719 1772295506.7784
MEM 987.136719 1772295506.9952
MEM 987.136719 1772295507.2134
MEM 987.136719 1772295507.4292
MEM 987.136719 1772295507.6460
MEM 987.136719 1772295507.8630
MEM 987.136719 1772295508.0794
MEM 987.136719 1772295508.2975
MEM 987.136719 1772295508.5124
MEM 987.136719 1772295508.7284
MEM 1088.589844 1772295508.9445
MEM 1189.996094 1772295509.1598
MEM 1190.937500 1772295509.3771
MEM 1191.648438 1772295509.5938
MEM 1091.281250 1772295509.8105
MEM 1091.300781 1772295510.0264
MEM 1091.617188 1772295510.2432
MEM 1091.617188 1772295510.4591
MEM 1091.199219 1772295510.6753
MEM 1091.199219 1772295510.8912
MEM 1091.199219 1772295511.1083
MEM 1091.199219 1772295511.3248
MEM 1091.199219 1772295511.5433
MEM 1091.199219 1772295511.7608
MEM 1091.199219 1772295511.9775
MEM 1091.199219 1772295512.1936
MEM 1091.199219 1772295512.4097
MEM 1091.199219 1772295512.6254
MEM 1091.199219 1772295512.8430
MEM 1091.199219 1772295513.0597
MEM 1091.199219 1772295513.2753
MEM 1091.199219 1772295513.4932
MEM 1091.199219 1772295513.7101
MEM 1091.199219 1772295513.9272
MEM 1091.199219 1772295514.1441
MEM 1091.199219 1772295514.3590
MEM 1192.746094 1772295514.5787
MEM 1294.148438 1772295514.7955
MEM 1294.488281 1772295515.0107
MEM 1193.312500 1772295515.2266
MEM 1193.312500 1772295515.4435
MEM 1193.312500 1772295515.6620
MEM 1193.312500 1772295515.8784
MEM 1193.039062 1772295516.0959
MEM 1193.039062 1772295516.3124
MEM 1193.039062 1772295516.5295
MEM 1193.039062 1772295516.7455
MEM 1193.039062 1772295516.9629
MEM 1193.039062 1772295517.1794
MEM 1193.039062 1772295517.3964
MEM 1193.039062 1772295517.6124
MEM 1193.039062 1772295517.8281
MEM 1217.699219 1772295518.0489
MEM 1395.914062 1772295518.2663
MEM 1396.378906 1772295518.4829
MEM 1396.617188 1772295518.6997
MEM 1295.167969 1772295518.9148
MEM 1295.167969 1772295519.1319
MEM 1294.906250 1772295519.3492
MEM 1294.906250 1772295519.5655
MEM 1294.906250 1772295519.7834
MEM 1294.906250 1772295520.0003
MEM 1294.906250 1772295520.2177
MEM 1294.906250 1772295520.4339
MEM 1294.906250 1772295520.6498
MEM 1294.906250 1772295520.8671
MEM 1294.906250 1772295521.0853
MEM 1294.906250 1772295521.3010
MEM 1294.906250 1772295521.5171
MEM 1294.906250 1772295521.7334
MEM 1294.906250 1772295521.9488
MEM 1294.906250 1772295522.1649
MEM 1294.906250 1772295522.3816
MEM 1294.906250 1772295522.5984
MEM 1294.906250 1772295522.8148
MEM 1294.906250 1772295523.0318
MEM 1294.906250 1772295523.2483
MEM 1294.906250 1772295523.4650
MEM 1294.906250 1772295523.6806
MEM 1294.906250 1772295523.8987
MEM 1294.906250 1772295524.1148
MEM 1294.906250 1772295524.3320
MEM 1294.906250 1772295524.5472
MEM 1294.906250 1772295524.7640
MEM 1294.906250 1772295524.9816
MEM 1294.906250 1772295525.1972
MEM 1294.906250 1772295525.4129
MEM 1294.906250 1772295525.6323
MEM 1294.906250 1772295525.8474
MEM 1294.906250 1772295526.0616
MEM 1294.906250 1772295526.2759
MEM 1294.906250 1772295526.4920
MEM 1294.906250 1772295526.7094
MEM 1294.906250 1772295526.9249
MEM 1294.906250 1772295527.1405
MEM 1294.906250 1772295527.3560
MEM 1294.906250 1772295527.5724
MEM 1294.906250 1772295527.7891
MEM 1294.906250 1772295528.0053
MEM 1294.906250 1772295528.2210
MEM 1294.906250 1772295528.4376
MEM 1294.906250 1772295528.6539
MEM 1294.906250 1772295528.8701
MEM 1294.906250 1772295529.0867
MEM 1294.906250 1772295529.3032
MEM 1294.906250 1772295529.5190
MEM 1294.906250 1772295529.7356
MEM 1294.906250 1772295529.9543
MEM 1294.906250 1772295530.1687
MEM 1294.906250 1772295530.3841
MEM 1294.906250 1772295530.6003
MEM 1294.906250 1772295530.8164
MEM 1294.906250 1772295531.0337
MEM 1294.906250 1772295531.2485
MEM 1294.906250 1772295531.4647
MEM 1294.906250 1772295531.6810
MEM 1294.906250 1772295531.8958
MEM 1294.906250 1772295532.1152
MEM 1294.906250 1772295532.3302
MEM 1294.906250 1772295532.5460
MEM 1294.906250 1772295532.7622
MEM 1294.906250 1772295532.9777
MEM 1294.906250 1772295533.1924
MEM 1294.906250 1772295533.4084
MEM 1294.906250 1772295533.6241
MEM 1294.906250 1772295533.8394
MEM 1294.906250 1772295534.0542
MEM 1294.906250 1772295534.2715
MEM 1294.906250 1772295534.4870
MEM 1294.906250 1772295534.7036
MEM 1294.906250 1772295534.9198
MEM 1294.906250 1772295535.1345
MEM 1294.906250 1772295535.3518
MEM 1294.906250 1772295535.5671
MEM 1294.906250 1772295535.7836
MEM 1294.906250 1772295536.0003
MEM 1294.906250 1772295536.2176
MEM 1294.906250 1772295536.4340
MEM 1294.906250 1772295536.6490
MEM 1294.906250 1772295536.8653
MEM 1294.906250 1772295537.0799
MEM 1294.906250 1772295537.2941
MEM 1294.906250 1772295537.5125
MEM 1294.906250 1772295537.7296
MEM 1294.906250 1772295537.9457
MEM 1294.906250 1772295538.1616
MEM 1294.906250 1772295538.3767
MEM 1294.906250 1772295538.5913
MEM 1294.906250 1772295538.8080
MEM 1294.906250 1772295539.0248
MEM 1294.906250 1772295539.2405
MEM 1294.906250 1772295539.4569
MEM 1294.906250 1772295539.6733
MEM 1294.906250 1772295539.8900
MEM 1294.906250 1772295540.1057
MEM 1294.906250 1772295540.3252
MEM 1294.906250 1772295540.5401
MEM 1294.906250 1772295540.7563
MEM 1294.906250 1772295540.9711
MEM 1294.906250 1772295541.1878
MEM 1294.906250 1772295541.4048
MEM 1294.906250 1772295541.6207
MEM 1294.906250 1772295541.8386
MEM 1294.906250 1772295542.0560
MEM 1294.906250 1772295542.2728
MEM 1294.906250 1772295542.4881
MEM 1294.906250 1772295542.7045
MEM 1294.906250 1772295542.9217
MEM 1294.906250 1772295543.1406
MEM 1294.906250 1772295543.3565
MEM 1294.906250 1772295543.5713
MEM 1294.906250 1772295543.7884
MEM 1294.906250 1772295544.0077
MEM 1294.906250 1772295544.2259
MEM 1294.906250 1772295544.4405
MEM 1294.906250 1772295544.6609
MEM 1294.906250 1772295544.8775
MEM 1294.906250 1772295545.0931
MEM 1294.906250 1772295545.3083
MEM 1294.906250 1772295545.5263
MEM 1294.906250 1772295545.7469
MEM 1294.906250 1772295545.9629
MEM 1294.906250 1772295546.1771
MEM 1294.906250 1772295546.3931
MEM 1294.906250 1772295546.6098
MEM 1294.906250 1772295546.8255
MEM 1294.906250 1772295547.0406
MEM 1294.906250 1772295547.2565
MEM 1294.906250 1772295547.4727
MEM 1294.906250 1772295547.6860
MEM 1294.906250 1772295547.9030
MEM 1294.906250 1772295548.1181
MEM 1294.906250 1772295548.3321
MEM 1294.906250 1772295548.5458
MEM 1294.906250 1772295548.7616
MEM 1294.906250 1772295548.9789
MEM 1294.906250 1772295549.1952
